"Year","Area","Street","Street.2"
2012,"Birmingham","Mill Avenue",""
2012,"Birmingham","Mill St High Street",""
2012,"Birmingham","New Street",""
2012,"Birmingham","New Street Station",""
2012,"Birmingham","Newdigate Road",""
2012,"Birmingham","Newhall Carpark",""
2012,"Birmingham","Newhall Walk Sutton Coldfield",""
2012,"Birmingham","Normanton Tower Beechmount Drive Erdington Birmingham",""
2012,"Birmingham","North Holt Road",""
2012,"Birmingham","NORTHOLT DRIVE",""
2012,"Birmingham","O S H A",""
2012,"Birmingham","O S Hairy Lemon PH",""
2012,"Birmingham","O S Kings Arms PH Coleshill Road",""
2012,"Birmingham","O S Kings Arms PH Coleshill Road",""
2012,"Birmingham","O S LITTEN TREE",""
2012,"Birmingham","O S MOO MOOS South Parade",""
2012,"Birmingham","O S MooMoo Club Sutton Town Centre",""
2012,"Birmingham","O S MooMoos Night Club South Parade",""
2012,"Birmingham","O S MooMoos Lower Parade Sutton Town Centre",""
2012,"Birmingham","O S Station PH",""
2012,"Birmingham","O S Temple Bar S C Town Centre",""
2012,"Birmingham","Orphanage Rd",""
2012,"Birmingham","Outside Bagot Arms Chester Road Pype Hayes",""
2012,"Birmingham","OUTSIDE CITY VIEW ERDINGTON",""
2012,"Birmingham","Outside HIRY LEMON Sutton Town Crntr",""
2012,"Birmingham","Outside Home Address",""
2012,"Birmingham","Outside Home Address",""
2012,"Birmingham","Outside Home Address",""
2012,"Birmingham","OUTSIDE LITTEN TREE BIRMINGHAM ROAD",""
2012,"Birmingham","Outside MooMoo S Bar South Parade Sutton Coldfield",""
2012,"Birmingham","Outside MooMoo S Bar South Parade Sutton Coldfield",""
2012,"Birmingham","OUTSIDE NEW STREET STATION BIRMINGHAM CITY CENTRE",""
2012,"Birmingham","Outside Temple Bar Lower Parade Sutton Coldfield",""
2012,"Birmingham","Outside The Swan Public House High Street Erdington",""
2012,"Birmingham","Outside The Temple Bar Sutton Coldfield Town Centre",""
2012,"Birmingham","Parade Sutton",""
2012,"Birmingham","Parade Sutton Coldfield",""
2012,"Birmingham","Parade Sutton Coldfield",""
2012,"Birmingham","Parade Sutton Coldfield Town Centre",""
2012,"Birmingham","Parade Sutton Coldfield",""
2012,"Birmingham","Rectory Road Sutton Coldfield",""
2012,"Birmingham","Reddicap Hill",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Redwing Grove Erdington B Ham",""
2012,"Birmingham","Reservoir Rd Erdington",""
2012,"Birmingham","Reservoir Rd Erdington",""
2012,"Birmingham","Reservoir Rd Erdington",""
2012,"Birmingham","Reservoir Rd Erdington",""
2012,"Birmingham","Reservoir Rd Erdington",""
2012,"Birmingham","RESERVOIR ROAD",""
2012,"Birmingham","Ridgeway Erdington",""
2012,"Birmingham","SC Town Centre",""
2012,"Birmingham","Short Heath Rd",""
2012,"Birmingham","Slade Road",""
2012,"Birmingham","Slade Road",""
2012,"Birmingham","SOMERSET ROAD ERDINGTON",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade",""
2012,"Birmingham","South Parade Sutton Coldfield Town Centre",""
2012,"Birmingham","South Parade O S Moomoo",""
2012,"Birmingham","South Parade S C Town Centre",""
2012,"Birmingham","South Parade Sutton Coldfield",""
2012,"Birmingham","South Parade Sutton Coldfield",""
2012,"Birmingham","South Parade Sutton Coldfield",""
2012,"Birmingham","South Parade Sutton Coldfield",""
2012,"Birmingham","SOUTH PARADE SUTTON COLDFIELD",""
2012,"Birmingham","SOUTH PARADE SUTTON COLDFIELD",""
2012,"Birmingham","SOUTH PARADE SUTTON COLDFIELD",""
2012,"Birmingham","South Parade Sutton Coldfield",""
2012,"Birmingham","South Parade Sutton Coldfield Birmingham",""
2012,"Birmingham","South Parades Sutton Coldfield",""
2012,"Birmingham","St Mary St John Social Club Gravelly Hill North",""
2012,"Birmingham","Sutton New Road",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton New Road Erdington",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre",""
2012,"Birmingham","Sutton Town Centre Outside Moo Moo S",""
2012,"Birmingham","Sycamore Road Erdingon",""
2012,"Birmingham","Tamworth Road Sutton Coldfield",""
2012,"Birmingham","Tangmere Drive Castle Vale",""
2012,"Birmingham","The Gardens Erdington",""
2012,"Birmingham","The Green House Four Oaks Birmingham",""
2012,"Birmingham","The Green House Four Oaks Sutton Coldfield",""
2012,"Birmingham","The Parade",""
2012,"Birmingham","The Parade",""
2012,"Birmingham","The Parade",""
2012,"Birmingham","The Parade S C",""
2012,"Birmingham","The Parade SuttonTown Centre",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Parade Sutton Coldfield",""
2012,"Birmingham","The Wylde Green Public House",""
2012,"Birmingham","Turnhouse Road Castle Vale",""
2012,"Birmingham","UNKNOWN",""
2012,"Birmingham","Victoria Road Sutton Coldfield",""
2012,"Birmingham","Walmley Ash Rd",""
2012,"Birmingham","Water Orton Lane",""
2012,"Birmingham","William Hill Wylde Green",""
2012,"Birmingham","WITTON LODGE ROAD",""
2012,"Birmingham","Woodacre Road Erdington",""
2012,"Birmingham","Woodacre Road Erdington",""
2012,"Birmingham","Woodacre Road Erdington",""
2012,"Birmingham","Woodington Road",""
2012,"Birmingham","Wootton Grove Kingstanding Birmingham",""
2012,"Birmingham","Yatesbury Avenue Castle Vale",""
2012,"Birmingham","A Northfield",""
2012,"Birmingham","Abdon Ave",""
2012,"Birmingham","Alcester Rd",""
2012,"Birmingham","Alcester Road South",""
2012,"Birmingham","Aldersmead Road",""
2012,"Birmingham","Alwold Road",""
2012,"Birmingham","Belgrave Middleway",""
2012,"Birmingham","Black Horse Public House Carpark",""
2012,"Birmingham","Boleyn Road",""
2012,"Birmingham","Bomerfield Road",""
2012,"Birmingham","Bond St City Centre",""
2012,"Birmingham","Bournville Lane",""
2012,"Birmingham","Bournville Lane",""
2012,"Birmingham","Bournville Lane Front Office",""
2012,"Birmingham","Bournville Lane Police Station",""
2012,"Birmingham","Bournville P S",""
2012,"Birmingham","Bournville Police Station",""
2012,"Birmingham","Braceby Avenue",""
2012,"Birmingham","Brandwood Park Rd",""
2012,"Birmingham","Bristol Rd South Northfield",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol Road Northfield",""
2012,"Birmingham","Bristol Road Opposite Royal Orthopaedic",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Bristol Road Selly Oak Near Gun Barrels PH",""
2012,"Birmingham","Bristol Road South",""
2012,"Birmingham","Bristol Road South",""
2012,"Birmingham","Bristol Road Bournville",""
2012,"Birmingham","Bristol Road Selly Oak",""
2012,"Birmingham","Brook Lane Billesley",""
2012,"Birmingham","Brookfield Road",""
2012,"Birmingham","Bunbury Road",""
2012,"Birmingham","Church Road",""
2012,"Birmingham","Church Road Edgbaston",""
2012,"Birmingham","Church Road Moseley",""
2012,"Birmingham","City Road",""
2012,"Birmingham","Corn Mill Close Bartley Green",""
2012,"Birmingham","Cotteridge Island",""
2012,"Birmingham","Devon Road",""
2012,"Birmingham","Dogpool Lane",""
2012,"Birmingham","Each Way Lane Rubery",""
2012,"Birmingham","Edgewood Road",""
2012,"Birmingham","Edgwood Road",""
2012,"Birmingham","Edward Road Balsall Heath",""
2012,"Birmingham","Fordhouse Lane",""
2012,"Birmingham","Fredrick Road",""
2012,"Birmingham","Gillot Road Edgbaston",""
2012,"Birmingham","Gillott Road Edgbaston",""
2012,"Birmingham","Gorsley Piece",""
2012,"Birmingham","Great Park Public House Rubery",""
2012,"Birmingham","Great Park Rubery",""
2012,"Birmingham","Grovelly Lane",""
2012,"Birmingham","Hagley Road",""
2012,"Birmingham","Hagley Road",""
2012,"Birmingham","Hagley Road",""
2012,"Birmingham","Hagley Road",""
2012,"Birmingham","Hagley Road",""
2012,"Birmingham","Hagley Road Birmingham",""
2012,"Birmingham","Hagley Road Edgbaston",""
2012,"Birmingham","Hagley Road Edgbaston",""
2012,"Birmingham","Harborne Hall Hotel Harborne",""
2012,"Birmingham","Harborne Park Road",""
2012,"Birmingham","Harbourne High Street",""
2012,"Birmingham","Haunch Lane",""
2012,"Birmingham","Hawkshurst Road",""
2012,"Birmingham","Healey Road Selly Oak",""
2012,"Birmingham","Heather House Kings Norton",""
2012,"Birmingham","Heaton Drive",""
2012,"Birmingham","Hgaley Road",""
2012,"Birmingham","High St Harborne",""
2012,"Birmingham","High ST Harborne",""
2012,"Birmingham","High Street Harborne",""
2012,"Birmingham","High Street Harborne",""
2012,"Birmingham","High Street Harborne",""
2012,"Birmingham","High Street Harborne",""
2012,"Birmingham","High Street Harbourne",""
2012,"Birmingham","High Street Hraborn",""
2012,"Birmingham","High Street Haborne",""
2012,"Birmingham","High Street Harbourne",""
2012,"Birmingham","Hillwood Rd",""
2012,"Birmingham","Hindhead Road",""
2012,"Birmingham","Hisgh Street Stourbridege",""
2012,"Birmingham","Hollybank Road",""
2012,"Birmingham","Holybank Road",""
2012,"Birmingham","Houldy Road",""
2012,"Birmingham","Hubert Croft",""
2012,"Birmingham","Hurst Street",""
2012,"Birmingham","Jenners Lane",""
2012,"Birmingham","Jowetts Lane",""
2012,"Birmingham","Katie Road",""
2012,"Birmingham","Kitwell Lane",""
2012,"Birmingham","Linden Road",""
2012,"Birmingham","Linden Road",""
2012,"Birmingham","Lofthouse Crescent",""
2012,"Birmingham","Longbridge Lane",""
2012,"Birmingham","Lottie Road Selly Oak",""
2012,"Birmingham","Lynsey Avenue Northfield",""
2012,"Birmingham","Masshouse PH",""
2012,"Birmingham","Maypole Grove",""
2012,"Birmingham","Merritts Brook Lane Northfield",""
2012,"Birmingham","Metchley Lane Harborne",""
2012,"Birmingham","Metchley Park Road",""
2012,"Birmingham","Miles Road",""
2012,"Birmingham","Millbrook Drive Northfield",""
2012,"Birmingham","Milner Road",""
2012,"Birmingham","Moor Street",""
2012,"Birmingham","Moor Street Railway Station",""
2012,"Birmingham","Morrisons Rubery",""
2012,"Birmingham","Navigation Pub Kings Norton",""
2012,"Birmingham","Newbury Lane",""
2012,"Birmingham","Norhtfield High Street",""
2012,"Birmingham","Northfield Road Northfield",""
2012,"Birmingham","Outside Goose Public House Bristol Road Selly Oak",""
2012,"Birmingham","Park Way Rubery",""
2012,"Birmingham","Parkdale Drive",""
2012,"Birmingham","Payne Street",""
2012,"Birmingham","Pershore Road",""
2012,"Birmingham","Pershore Road",""
2012,"Birmingham","Pershore Road",""
2012,"Birmingham","Pershore Road",""
2012,"Birmingham","Pershore Road Cotteridge",""
2012,"Birmingham","Pershore Road South",""
2012,"Birmingham","Piddock Rd",""
2012,"Birmingham","Piddock Road Smethwick",""
2012,"Birmingham","Piddock Road Smethwick",""
2012,"Birmingham","Piddock Road Smethwick",""
2012,"Birmingham","Pineapple Road",""
2012,"Birmingham","Premier Inn Great Park",""
2012,"Birmingham","Priory Road",""
2012,"Birmingham","Q E A And E Metchley Park Road",""
2012,"Birmingham","QE Hospital",""
2012,"Birmingham","Queen Elizabeth Hospital",""
2012,"Birmingham","Queen Elizabeth Hospital",""
2012,"Birmingham","Quinton Road",""
2012,"Birmingham","Ridgeacre Road",""
2012,"Birmingham","Ridgeacre Road",""
2012,"Birmingham","Safernake Close",""
2012,"Birmingham","Sandon Road",""
2012,"Birmingham","Sandon Road Edgbaston",""
2012,"Birmingham","Selly Oak Railway Station",""
2012,"Birmingham","Selly Oak Railway Station",""
2012,"Birmingham","Shannon Road",""
2012,"Birmingham","Shenly Lane",""
2012,"Birmingham","Sir Herbert Austin Way",""
2012,"Birmingham","Smithy Hotel Hagley Road",""
2012,"Birmingham","Solihull High Street",""
2012,"Birmingham","St Mary S Hospice",""
2012,"Birmingham","Stonehouse Lane",""
2012,"Birmingham","Stonehouse Public House",""
2012,"Birmingham","Stratford Road",""
2012,"Birmingham","The Fold",""
2012,"Birmingham","The Navigation Public House Kings Norton",""
2012,"Birmingham","Tiverton Road",""
2012,"Birmingham","Trittiford Road",""
2012,"Birmingham","University Birmingham",""
2012,"Birmingham","Victoria Steet Small Heath",""
2012,"Birmingham","Wareham Road",""
2012,"Birmingham","Warwick Crest",""
2012,"Birmingham","Watford Road Coteridge",""
2012,"Birmingham","Wellington Road",""
2012,"Birmingham","Wellington Road",""
2012,"Birmingham","Wellington Road",""
2012,"Birmingham","West Boulevard",""
2012,"Birmingham","West Cliff Place",""
2012,"Birmingham","White Horse Public House",""
2012,"Birmingham","Willetts Rd Turves Green",""
2012,"Birmingham","Woodthrop Road",""
2012,"Birmingham","Worlds End Lane Quinton",""
2012,"Birmingham","Wychal Lane",""
2012,"Birmingham","Wychal Lane",""
2012,"Birmingham","Wychal Lane",""
2012,"Birmingham","Wychall Rd Kings Norton",""
2012,"Birmingham","YMCA Stone Road",""
2012,"Birmingham","York PH York Road",""
2012,"Birmingham","A Expressway Birmingham",""
2012,"Birmingham","Aberdeen St Winson Green",""
2012,"Birmingham","Adcadian Centre Ladywell Walk",""
2012,"Birmingham","Alexander Avenue",""
2012,"Birmingham","Alley Way Off Arcadian Palace Hurst Street",""
2012,"Birmingham","Applewood Grove Cradley Heath",""
2012,"Birmingham","Arca Bar City Centre",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre",""
2012,"Birmingham","Arcadian Centre Ladywell Walk",""
2012,"Birmingham","Arcadian Centre Birmingham",""
2012,"Birmingham","Arcadian Centre City Centre",""
2012,"Birmingham","Arcadian Centre City Centre Birmingham",""
2012,"Birmingham","Arcadian Centre City Centre",""
2012,"Birmingham","Arcadian City Centre",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian Birmingham",""
2012,"Birmingham","Arcadian Birmingham",""
2012,"Birmingham","Arcadian City Centre",""
2012,"Birmingham","Arcadian City Centre",""
2012,"Birmingham","Arcadian City Centre",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arcadian",""
2012,"Birmingham","Arka Bar Arcadian Bar",""
2012,"Birmingham","Aston Hotel Witton Lane",""
2012,"Birmingham","Aston Police Station",""
2012,"Birmingham","Aston Street City Centre",""
2012,"Birmingham","BACCHUS ROAD WINSON GREEN",""
2012,"Birmingham","Bar Risa Broad St Birmingham",""
2012,"Birmingham","Bennetts Hill",""
2012,"Birmingham","Berkeley St Birmingham",""
2012,"Birmingham","Berkeley St Birmingham City Centre",""
2012,"Birmingham","Berkley Street Birmingham",""
2012,"Birmingham","Bham Central Front Office",""
2012,"Birmingham","Bierton Road Yardley",""
2012,"Birmingham","Birchfield Lane Oldbury",""
2012,"Birmingham","Birkley Road City Centre",""
2012,"Birmingham","Birkley Street City Centre",""
2012,"Birmingham","Birmingham Central Police Station",""
2012,"Birmingham","Birmingham Central PS",""
2012,"Birmingham","Birmingham Central PS",""
2012,"Birmingham","Birmingham Hippodrome",""
2012,"Birmingham","Birmingham Magistrates Court",""
2012,"Birmingham","Birmingham New Street Station",""
2012,"Birmingham","Birmingham New Street Station",""
2012,"Birmingham","Birmingham New Street Station",""
2012,"Birmingham","Bishopgate St",""
2012,"Birmingham","Bishopgate St",""
2012,"Birmingham","Bishopgate Street",""
2012,"Birmingham","Bliss Broad St",""
2012,"Birmingham","Borad St",""
2012,"Birmingham","Borad Street",""
2012,"Birmingham","Bordesley Park Rd",""
2012,"Birmingham","BP Waterlane Middleway",""
2012,"Birmingham","BP Waterlane Middleway",""
2012,"Birmingham","BP Waterlane Middleway",""
2012,"Birmingham","Braod Street Birmingham",""
2012,"Birmingham","Braod Street City Centre",""
2012,"Birmingham","Brass House Broad Street",""
2012,"Birmingham","Bridge Street Junction Broad Street",""
2012,"Birmingham","Bristol Road",""
2012,"Birmingham","Bristol St",""
2012,"Birmingham","Bristol Street City Centre",""
2012,"Birmingham","Broad Street",""
2012,"Birmingham","Broad City Birmingham",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
2012,"Birmingham","Broad St",""
